holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,is_rush_hour,transport_demand_level,temp_celsius,electricity_demand_level,water_service_demand_level,is_holiday
,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641.0,5,3,False,False,Medium,12.28000000000003,Medium,Low,0
,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957.0,6,3,False,False,High,12.379999999999995,Medium,Low,0
,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036.0,7,3,False,True,High,12.050000000000011,Medium,Low,0
,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036.0,7,3,False,True,High,12.050000000000011,Medium,Low,0
,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309.0,8,3,False,True,High,11.870000000000005,Medium,Low,0
,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438.0,10,3,False,False,Medium,13.28000000000003,Medium,Low,0
,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723.0,11,3,False,False,High,14.210000000000036,Medium,Low,0
,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879.0,12,3,False,False,High,14.450000000000045,Medium,Low,0
,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062.0,13,3,False,False,High,14.140000000000043,Medium,Low,0
,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450.0,14,3,False,False,High,13.260000000000048,Medium,Low,0
,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450.0,14,3,False,False,High,13.260000000000048,Medium,Low,0
,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450.0,14,3,False,False,High,13.260000000000048,Medium,Low,0
,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450.0,14,3,False,False,High,13.260000000000048,Medium,Low,0
,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888.0,15,3,False,False,High,12.650000000000034,Medium,Low,0
,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888.0,15,3,False,False,High,12.650000000000034,Medium,Low,0
,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,5888.0,15,3,False,False,High,12.650000000000034,Medium,Low,0
,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888.0,15,3,False,False,High,12.650000000000034,Medium,Low,0
,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,5888.0,15,3,False,False,High,12.650000000000034,Medium,Low,0
,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473.0,16,3,False,True,High,12.140000000000043,Medium,Low,0
,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,6473.0,16,3,False,True,High,12.140000000000043,Medium,Low,0
,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,6473.0,16,3,False,True,High,12.140000000000043,Medium,Low,0
,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488.0,17,3,False,True,High,11.620000000000005,Medium,Low,0
,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,6488.0,17,3,False,True,High,11.620000000000005,Medium,Low,0
,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,6488.0,17,3,False,True,High,11.620000000000005,Medium,Low,0
,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,5351.0,18,3,False,True,High,11.140000000000043,Medium,Low,0
,284.29,0.0,0.0,90,Mist,mist,2012-10-25 18:00:00,5351.0,18,3,False,True,High,11.140000000000043,Medium,Low,0
,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,5351.0,18,3,False,True,High,11.140000000000043,Medium,Low,0
,284.29,0.0,0.0,90,Rain,light rain,2012-10-25 18:00:00,5351.0,18,3,False,True,High,11.140000000000043,Medium,Low,0
,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 19:00:00,3500.0,19,3,False,False,Medium,10.640000000000043,Medium,Low,0
,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,3500.0,19,3,False,False,Medium,10.640000000000043,Medium,Low,0
,283.79,0.0,0.0,90,Rain,light rain,2012-10-25 19:00:00,3500.0,19,3,False,False,Medium,10.640000000000043,Medium,Low,0
,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,2856.0,20,3,False,False,Medium,10.29000000000002,Medium,Low,0
,283.44,0.0,0.0,90,Mist,mist,2012-10-25 20:00:00,2856.0,20,3,False,False,Medium,10.29000000000002,Medium,Low,0
,283.44,0.0,0.0,90,Drizzle,drizzle,2012-10-25 20:00:00,2856.0,20,3,False,False,Medium,10.29000000000002,Medium,Low,0
,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587.0,21,3,False,False,Medium,10.07000000000005,Medium,Low,0
,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,2587.0,21,3,False,False,Medium,10.07000000000005,Medium,Low,0
,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,2587.0,21,3,False,False,Medium,10.07000000000005,Medium,Low,0
,282.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 22:00:00,1979.0,22,3,False,False,Low,9.670000000000016,Medium,Low,0
,282.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 23:00:00,1284.0,23,3,False,False,Low,8.980000000000018,Medium,Low,0
,281.05,0.0,0.0,90,Rain,light rain,2012-10-26 00:00:00,665.0,0,4,False,False,Low,7.900000000000034,Medium,Low,0
,281.05,0.0,0.0,90,Rain,moderate rain,2012-10-26 00:00:00,665.0,0,4,False,False,Low,7.900000000000034,Medium,Low,0
,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 00:00:00,665.0,0,4,False,False,Low,7.900000000000034,Medium,Low,0
,280.44,0.0,0.0,90,Drizzle,drizzle,2012-10-26 01:00:00,432.0,1,4,False,False,Low,7.2900000000000205,Medium,Low,0
,280.44,0.0,0.0,90,Rain,light rain,2012-10-26 01:00:00,432.0,1,4,False,False,Low,7.2900000000000205,Medium,Low,0
,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,326.0,2,4,False,False,Low,6.920000000000016,Medium,Low,0
,280.07,0.0,0.0,90,Mist,mist,2012-10-26 02:00:00,326.0,2,4,False,False,Low,6.920000000000016,Medium,Low,0
,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 02:00:00,326.0,2,4,False,False,Low,6.920000000000016,Medium,Low,0
,279.54,0.0,0.0,90,Rain,light rain,2012-10-26 03:00:00,380.0,3,4,False,False,Low,6.390000000000043,Medium,Low,0
,279.54,0.0,0.0,90,Mist,mist,2012-10-26 03:00:00,380.0,3,4,False,False,Low,6.390000000000043,Medium,Low,0
,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 03:00:00,380.0,3,4,False,False,Low,6.390000000000043,Medium,Low,0
,279.54,0.0,0.0,90,Drizzle,drizzle,2012-10-26 03:00:00,380.0,3,4,False,False,Low,6.390000000000043,Medium,Low,0
,278.93,0.0,0.0,90,Rain,light rain,2012-10-26 04:00:00,705.0,4,4,False,False,Low,5.78000000000003,Medium,Low,0
,278.93,0.0,0.0,90,Mist,mist,2012-10-26 04:00:00,705.0,4,4,False,False,Low,5.78000000000003,Medium,Low,0
,278.93,0.0,0.0,90,Rain,moderate rain,2012-10-26 04:00:00,705.0,4,4,False,False,Low,5.78000000000003,Medium,Low,0
,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 04:00:00,705.0,4,4,False,False,Low,5.78000000000003,Medium,Low,0
,278.93,0.0,0.0,90,Drizzle,drizzle,2012-10-26 04:00:00,705.0,4,4,False,False,Low,5.78000000000003,Medium,Low,0
,278.27,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 05:00:00,2430.0,5,4,False,False,Medium,5.1200000000000045,Medium,Low,0
,278.27,0.0,0.0,90,Mist,mist,2012-10-26 05:00:00,2430.0,5,4,False,False,Medium,5.1200000000000045,Medium,Low,0
,278.27,0.0,0.0,90,Rain,moderate rain,2012-10-26 05:00:00,2430.0,5,4,False,False,Medium,5.1200000000000045,Medium,Low,0
,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2012-10-26 05:00:00,2430.0,5,4,False,False,Medium,5.1200000000000045,Medium,Low,0
,278.07,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 06:00:00,5426.0,6,4,False,False,High,4.920000000000016,High,Low,0
,278.07,0.0,0.0,90,Mist,mist,2012-10-26 06:00:00,5426.0,6,4,False,False,High,4.920000000000016,High,Low,0
,278.07,0.0,0.0,90,Rain,moderate rain,2012-10-26 06:00:00,5426.0,6,4,False,False,High,4.920000000000016,High,Low,0
,277.53,0.0,0.0,90,Rain,light rain,2012-10-26 07:00:00,6499.0,7,4,False,True,High,4.3799999999999955,High,Low,0
,277.53,0.0,0.0,90,Rain,moderate rain,2012-10-26 07:00:00,6499.0,7,4,False,True,High,4.3799999999999955,High,Low,0
,276.23,0.0,0.0,90,Rain,light rain,2012-10-26 08:00:00,5856.0,8,4,False,True,High,3.080000000000041,High,Low,0
,276.23,0.0,0.0,90,Mist,mist,2012-10-26 08:00:00,5856.0,8,4,False,True,High,3.080000000000041,High,Low,0
,276.23,0.0,0.0,90,Rain,moderate rain,2012-10-26 08:00:00,5856.0,8,4,False,True,High,3.080000000000041,High,Low,0
,275.66,0.0,0.0,90,Rain,light rain,2012-10-26 09:00:00,5234.0,9,4,False,True,High,2.5100000000000477,High,Low,0
,275.66,0.0,0.0,90,Mist,mist,2012-10-26 09:00:00,5234.0,9,4,False,True,High,2.5100000000000477,High,Low,0
,275.66,0.0,0.0,90,Snow,heavy snow,2012-10-26 09:00:00,5234.0,9,4,False,True,High,2.5100000000000477,High,Low,0
,275.02,0.0,0.0,90,Rain,light rain,2012-10-26 10:00:00,4695.0,10,4,False,False,High,1.8700000000000045,High,Low,0
,275.02,0.0,0.0,90,Mist,mist,2012-10-26 10:00:00,4695.0,10,4,False,False,High,1.8700000000000045,High,Low,0
,275.02,0.0,0.0,90,Rain,moderate rain,2012-10-26 10:00:00,4695.0,10,4,False,False,High,1.8700000000000045,High,Low,0
,275.02,0.0,0.0,90,Snow,heavy snow,2012-10-26 10:00:00,4695.0,10,4,False,False,High,1.8700000000000045,High,Low,0
,275.03,0.0,0.0,90,Rain,light rain,2012-10-26 11:00:00,5341.0,11,4,False,False,High,1.8799999999999955,High,Low,0
,275.03,0.0,0.0,90,Snow,heavy snow,2012-10-26 11:00:00,5341.0,11,4,False,False,High,1.8799999999999955,High,Low,0
,275.03,0.0,0.0,90,Mist,mist,2012-10-26 11:00:00,5341.0,11,4,False,False,High,1.8799999999999955,High,Low,0
,275.03,0.0,0.0,90,Rain,moderate rain,2012-10-26 11:00:00,5341.0,11,4,False,False,High,1.8799999999999955,High,Low,0
,274.5,0.0,0.0,90,Mist,mist,2012-10-26 12:00:00,5943.0,12,4,False,False,High,1.3500000000000227,High,Low,0
,274.5,0.0,0.0,90,Snow,heavy snow,2012-10-26 12:00:00,5943.0,12,4,False,False,High,1.3500000000000227,High,Low,0
,275.01,0.0,0.0,90,Snow,heavy snow,2012-10-26 13:00:00,5874.0,13,4,False,False,High,1.8600000000000136,High,Low,0
,275.38,0.0,0.0,90,Snow,heavy snow,2012-10-26 14:00:00,5879.0,14,4,False,False,High,2.230000000000018,High,Low,0
,275.38,0.0,0.0,90,Mist,mist,2012-10-26 14:00:00,5879.0,14,4,False,False,High,2.230000000000018,High,Low,0
,275.85,0.0,0.0,90,Snow,heavy snow,2012-10-26 15:00:00,6060.0,15,4,False,False,High,2.7000000000000455,High,Low,0
,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 16:00:00,6348.0,16,4,False,True,High,3.410000000000025,High,Low,0
,276.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 17:00:00,5955.0,17,4,False,True,High,3.5500000000000114,High,Low,0
,276.71,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 18:00:00,5341.0,18,4,False,True,High,3.5600000000000023,High,Low,0
,276.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 19:00:00,4144.0,19,4,False,False,Medium,3.2800000000000296,High,Low,0
,276.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 20:00:00,3249.0,20,4,False,False,Medium,3.080000000000041,High,Low,0
,275.99,0.0,0.0,75,Clouds,broken clouds,2012-10-26 21:00:00,3017.0,21,4,False,False,Medium,2.840000000000032,High,Low,0
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 22:00:00,2765.0,22,4,False,False,Medium,3.1299999999999955,High,Low,0
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 23:00:00,1894.0,23,4,False,False,Low,3.1299999999999955,High,Low,0
,276.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 00:00:00,1159.0,0,5,True,False,Low,2.8600000000000136,High,Low,0
,275.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 01:00:00,822.0,1,5,True,False,Low,2.2100000000000364,High,Low,0
,274.93,0.0,0.0,20,Clouds,few clouds,2012-10-27 02:00:00,641.0,2,5,True,False,Low,1.7800000000000296,High,Low,0
,274.28,0.0,0.0,20,Clouds,few clouds,2012-10-27 03:00:00,411.0,3,5,True,False,Low,1.1299999999999955,High,Low,0
,274.01,0.0,0.0,1,Clear,sky is clear,2012-10-27 04:00:00,468.0,4,5,True,False,Low,0.8600000000000136,High,Low,0
,273.71,0.0,0.0,1,Clear,sky is clear,2012-10-27 05:00:00,723.0,5,5,True,False,Low,0.5600000000000023,High,Low,0
,273.43,0.0,0.0,1,Clear,sky is clear,2012-10-27 06:00:00,1415.0,6,5,True,False,Low,0.28000000000002956,High,Low,0
,273.65,0.0,0.0,20,Clouds,few clouds,2012-10-27 07:00:00,2191.0,7,5,True,False,Medium,0.5,High,Low,0
,274.58,0.0,0.0,75,Clouds,broken clouds,2012-10-27 08:00:00,3185.0,8,5,True,False,Medium,1.4300000000000068,High,Low,0
,275.39,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 09:00:00,4076.0,9,5,True,False,Medium,2.240000000000009,High,Low,0
,275.44,0.0,0.0,0,Clear,sky is clear,2012-10-27 10:00:00,4522.0,10,5,True,False,Medium,2.2900000000000205,High,Low,0
,276.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 11:00:00,6012.0,11,5,True,False,High,2.9600000000000364,High,Low,0
,276.48,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 12:00:00,5975.0,12,5,True,False,High,3.330000000000041,High,Low,0
,276.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 13:00:00,5307.0,13,5,True,False,High,3.3500000000000227,High,Low,0
,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 14:00:00,4678.0,14,5,True,False,High,3.410000000000025,High,Low,0
,276.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 15:00:00,4405.0,15,5,True,False,Medium,3.4600000000000364,High,Low,0
,276.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 16:00:00,4403.0,16,5,True,False,Medium,3.75,High,Low,0
,276.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 17:00:00,4311.0,17,5,True,False,Medium,3.4600000000000364,High,Low,0
,276.34,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 18:00:00,4198.0,18,5,True,False,Medium,3.1899999999999977,High,Low,0
,275.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 19:00:00,3475.0,19,5,True,False,Medium,2.8100000000000023,High,Low,0
,275.6,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 20:00:00,3078.0,20,5,True,False,Medium,2.4500000000000455,High,Low,0
,274.86,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 21:00:00,2931.0,21,5,True,False,Medium,1.7100000000000364,High,Low,0
,274.05,0.0,0.0,20,Clouds,few clouds,2012-10-27 22:00:00,2941.0,22,5,True,False,Medium,0.9000000000000341,High,Low,0
,273.62,0.0,0.0,20,Clouds,few clouds,2012-10-27 23:00:00,2240.0,23,5,True,False,Medium,0.4700000000000273,High,Low,0
,273.52,0.0,0.0,20,Clouds,few clouds,2012-10-28 00:00:00,1564.0,0,6,True,False,Low,0.37000000000000455,High,Low,0
,273.54,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 01:00:00,795.0,1,6,True,False,Low,0.3900000000000432,High,Low,0
,273.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 02:00:00,447.0,2,6,True,False,Low,0.4800000000000182,High,Low,0
,273.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 03:00:00,443.0,3,6,True,False,Low,0.4800000000000182,High,Low,0
,273.22,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 04:00:00,330.0,4,6,True,False,Low,0.07000000000005002,High,Low,0
,272.75,0.0,0.0,75,Clouds,broken clouds,2012-10-28 05:00:00,453.0,5,6,True,False,Low,-0.39999999999997726,High,Low,0
,272.16,0.0,0.0,75,Clouds,broken clouds,2012-10-28 06:00:00,755.0,6,6,True,False,Low,-0.9899999999999523,High,Low,0
,271.06,0.0,0.0,20,Clouds,few clouds,2012-10-28 07:00:00,953.0,7,6,True,False,Low,-2.089999999999975,High,Low,0
,270.68,0.0,0.0,1,Clear,sky is clear,2012-10-28 08:00:00,1650.0,8,6,True,False,Low,-2.4699999999999704,High,Low,0
,272.6,0.0,0.0,1,Clear,sky is clear,2012-10-28 09:00:00,2442.0,9,6,True,False,Medium,-0.5499999999999545,High,Low,0
,274.06,0.0,0.0,1,Clear,sky is clear,2012-10-28 10:00:00,3230.0,10,6,True,False,Medium,0.910000000000025,High,Low,0
,275.81,0.0,0.0,1,Clear,sky is clear,2012-10-28 11:00:00,3575.0,11,6,True,False,Medium,2.660000000000025,High,Low,0
,277.54,0.0,0.0,20,Clouds,few clouds,2012-10-28 12:00:00,4139.0,12,6,True,False,Medium,4.390000000000043,High,Low,0
,278.54,0.0,0.0,40,Clouds,scattered clouds,2012-10-28 13:00:00,3892.0,13,6,True,False,Medium,5.390000000000043,Medium,Low,0
,278.97,0.0,0.0,40,Clouds,scattered clouds,2012-10-28 14:00:00,3989.0,14,6,True,False,Medium,5.82000000000005,Medium,Low,0
,278.91,0.0,0.0,75,Clouds,broken clouds,2012-10-28 15:00:00,4294.0,15,6,True,False,Medium,5.760000000000048,Medium,Low,0
,278.81,0.0,0.0,75,Clouds,broken clouds,2012-10-28 16:00:00,4521.0,16,6,True,False,Medium,5.660000000000025,Medium,Low,0
,278.27,0.0,0.0,75,Clouds,broken clouds,2012-10-28 17:00:00,4280.0,17,6,True,False,Medium,5.1200000000000045,Medium,Low,0
,276.67,0.0,0.0,75,Clouds,broken clouds,2012-10-28 18:00:00,3945.0,18,6,True,False,Medium,3.5200000000000387,High,Low,0
,275.86,0.0,0.0,75,Clouds,broken clouds,2012-10-28 19:00:00,3169.0,19,6,True,False,Medium,2.7100000000000364,High,Low,0
,274.29,0.0,0.0,75,Clouds,broken clouds,2012-10-28 20:00:00,2772.0,20,6,True,False,Medium,1.1400000000000432,High,Low,0
,273.37,0.0,0.0,75,Clouds,broken clouds,2012-10-28 21:00:00,2213.0,21,6,True,False,Medium,0.22000000000002728,High,Low,0
,272.77,0.0,0.0,75,Clouds,broken clouds,2012-10-28 22:00:00,1570.0,22,6,True,False,Low,-0.37999999999999545,High,Low,0
,272.01,0.0,0.0,75,Clouds,broken clouds,2012-10-28 23:00:00,1065.0,23,6,True,False,Low,-1.1399999999999864,High,Low,0
,271.78,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 00:00:00,530.0,0,0,False,False,Low,-1.3700000000000045,High,Low,0
,271.41,0.0,0.0,75,Haze,haze,2012-10-29 01:00:00,331.0,1,0,False,False,Low,-1.7399999999999523,High,Low,0
,271.46,0.0,0.0,75,Mist,mist,2012-10-29 02:00:00,270.0,2,0,False,False,Low,-1.6899999999999977,High,Low,0
,271.76,0.0,0.0,75,Clouds,broken clouds,2012-10-29 03:00:00,316.0,3,0,False,False,Low,-1.3899999999999864,High,Low,0
,272.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 04:00:00,799.0,4,0,False,False,Low,-0.9099999999999682,High,Low,0
,271.98,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 05:00:00,2513.0,5,0,False,False,Medium,-1.169999999999959,High,Low,0
,271.53,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 06:00:00,5503.0,6,0,False,False,High,-1.6200000000000045,High,Low,0
,271.46,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 07:00:00,6642.0,7,0,False,True,High,-1.6899999999999977,High,Low,0
,271.7,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 08:00:00,6195.0,8,0,False,True,High,-1.4499999999999886,High,Low,0
,273.26,0.0,0.0,75,Clouds,broken clouds,2012-10-29 09:00:00,5246.0,9,0,False,True,High,0.11000000000001364,High,Low,0
,274.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 10:00:00,4460.0,10,0,False,False,Medium,1.75,High,Low,0
,276.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 11:00:00,4580.0,11,0,False,False,Medium,3.180000000000007,High,Low,0
,277.58,0.0,0.0,90,Snow,heavy snow,2012-10-29 12:00:00,4771.0,12,0,False,False,High,4.430000000000007,High,Low,0
,278.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 13:00:00,4836.0,13,0,False,False,High,5.350000000000023,Medium,Low,0
,279.3,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 14:00:00,5138.0,14,0,False,False,High,6.150000000000034,Medium,Low,0
,279.89,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 15:00:00,5606.0,15,0,False,False,High,6.740000000000009,Medium,Low,0
,280.11,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 16:00:00,6120.0,16,0,False,True,High,6.960000000000036,Medium,Low,0
,279.82,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 17:00:00,5985.0,17,0,False,True,High,6.670000000000016,Medium,Low,0
,278.69,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 18:00:00,4418.0,18,0,False,True,Medium,5.5400000000000205,Medium,Low,0
,277.75,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 19:00:00,3089.0,19,0,False,False,Medium,4.600000000000023,High,Low,0
,276.77,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 20:00:00,2636.0,20,0,False,False,Medium,3.6200000000000045,High,Low,0
,276.61,0.0,0.0,75,Clouds,broken clouds,2012-10-29 21:00:00,2117.0,21,0,False,False,Low,3.4600000000000364,High,Low,0
,276.06,0.0,0.0,75,Clouds,broken clouds,2012-10-29 22:00:00,1437.0,22,0,False,False,Low,2.910000000000025,High,Low,0
,275.22,0.0,0.0,20,Clouds,few clouds,2012-10-29 23:00:00,920.0,23,0,False,False,Low,2.07000000000005,High,Low,0
,274.75,0.0,0.0,20,Clouds,few clouds,2012-10-30 00:00:00,600.0,0,1,False,False,Low,1.6000000000000227,High,Low,0
,274.24,0.0,0.0,20,Clouds,few clouds,2012-10-30 01:00:00,393.0,1,1,False,False,Low,1.0900000000000318,High,Low,0
,273.47,0.0,0.0,20,Clouds,few clouds,2012-10-30 02:00:00,298.0,2,1,False,False,Low,0.32000000000005,High,Low,0
,273.5,0.0,0.0,1,Clear,sky is clear,2012-10-30 03:00:00,352.0,3,1,False,False,Low,0.35000000000002274,High,Low,0
,273.15,0.0,0.0,75,Clouds,broken clouds,2012-10-30 04:00:00,762.0,4,1,False,False,Low,0.0,High,Low,0
,273.0,0.0,0.0,20,Clouds,few clouds,2012-10-30 05:00:00,2519.0,5,1,False,False,Medium,-0.14999999999997726,High,Low,0
,272.69,0.0,0.0,20,Clouds,few clouds,2012-10-30 06:00:00,5478.0,6,1,False,False,High,-0.45999999999997954,High,Low,0
,273.08,0.0,0.0,40,Clouds,scattered clouds,2012-10-30 07:00:00,6728.0,7,1,False,True,High,-0.06999999999999318,High,Low,0
,273.91,0.0,0.0,75,Clouds,broken clouds,2012-10-30 08:00:00,5972.0,8,1,False,True,High,0.7600000000000477,High,Low,0
,274.82,0.0,0.0,75,Clouds,broken clouds,2012-10-30 09:00:00,5280.0,9,1,False,True,High,1.670000000000016,High,Low,0
,276.16,0.0,0.0,75,Clouds,broken clouds,2012-10-30 10:00:00,4626.0,10,1,False,False,Medium,3.0100000000000477,High,Low,0
,277.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 11:00:00,4947.0,11,1,False,False,High,4.5400000000000205,High,Low,0
,278.47,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 12:00:00,5125.0,12,1,False,False,High,5.32000000000005,Medium,Low,0
,279.12,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 13:00:00,5130.0,13,1,False,False,High,5.970000000000027,Medium,Low,0
,279.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 14:00:00,5394.0,14,1,False,False,High,6.1299999999999955,Medium,Low,0
,280.19,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 15:00:00,5837.0,15,1,False,False,High,7.0400000000000205,Medium,Low,0
,280.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 16:00:00,6222.0,16,1,False,True,High,7.350000000000023,Medium,Low,0
,280.3,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 17:00:00,5992.0,17,1,False,True,High,7.150000000000034,Medium,Low,0
,279.58,0.0,0.0,75,Clouds,broken clouds,2012-10-30 18:00:00,4578.0,18,1,False,True,Medium,6.430000000000007,Medium,Low,0
,278.78,0.0,0.0,75,Clouds,broken clouds,2012-10-30 19:00:00,3246.0,19,1,False,False,Medium,5.6299999999999955,Medium,Low,0
,278.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 20:00:00,2834.0,20,1,False,False,Medium,5.350000000000023,Medium,Low,0
,276.93,0.0,0.0,75,Clouds,broken clouds,2012-10-30 21:00:00,2578.0,21,1,False,False,Medium,3.7800000000000296,High,Low,0
,276.03,0.0,0.0,40,Clouds,scattered clouds,2012-10-30 22:00:00,1979.0,22,1,False,False,Low,2.8799999999999955,High,Low,0
,275.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-30 23:00:00,1326.0,23,1,False,False,Low,1.8600000000000136,High,Low,0
,273.87,0.0,0.0,40,Clouds,scattered clouds,2012-10-31 00:00:00,541.0,0,2,False,False,Low,0.7200000000000273,High,Low,0
,272.99,0.0,0.0,1,Clear,sky is clear,2012-10-31 01:00:00,346.0,1,2,False,False,Low,-0.15999999999996817,High,Low,0
